manga_id,title_romaji,title_english,title_native,format,popularity,average_score,start_date,end_date,status,chapters,volumes
138222,Singwa Hamkke Level Up,Level Up with the Gods,신과 함께 레벨업,MANGA,24820,78,2021-08-14,,RELEASING,0.0,0.0
138363,Namjuui Ibyangttari Doeeotseumnida,The Male Lead's Little Lion Daughter,남주의 입양딸이 되었습니다,MANGA,12960,80,2021-08-14,,RELEASING,0.0,0.0
138564,Geonmulju Nuna,Landlord Sisters,건물주 누나,MANGA,6715,78,2021-07-23,2025-03-15,FINISHED,156.0,0.0
138577,After God,After God,アフターゴッド,MANGA,11581,77,2021-08-17,,RELEASING,0.0,0.0
138603,Hikaru ga Shinda Natsu,The Summer Hikaru Died,光が死んだ夏,MANGA,34767,82,2021-08-31,,RELEASING,0.0,0.0
138705,Suyo Webtoon-ui Na Kang-Rim,Not Recorded,수요웹툰의 나강림,MANGA,9969,82,2021-05-04,2024-07-09,FINISHED,172.0,0.0
138711,Yuki no Yousei,Snow Fairy,雪の妖精,MANGA,3512,82,2021-07-16,2022-01-07,FINISHED,7.0,1.0
138847,Studio Cabana,Not Recorded,スタジオカバナ,MANGA,4695,77,2021-03-24,,RELEASING,0.0,0.0
138928,Goukon ni Ittara Onna ga Inakatta Hanashi,How I Attended an All-Guy's Mixer,合コンに行ったら女がいなかった話,MANGA,4535,79,2020-03-21,,RELEASING,0.0,0.0
139540,Daisuki na Tsuma Datta,The Wife I Loved Dearly,大好きな妻だった,ONE_SHOT,3784,77,2021-09-17,2021-09-17,FINISHED,1.0,0.0
139741,Wo Zhen Bushi Xie Shen Zougou,I’m Really Not the Devil’s Lackey,我真不是邪神走狗,MANGA,8795,77,2021-06-01,,RELEASING,0.0,0.0
140287,"Kinou no Haru de, Kimi wo Matsu",Wait For Me Yesterday in Spring,きのうの春で、君を待つ,NOVEL,2085,78,2020-04-17,2020-04-17,FINISHED,7.0,1.0
140407,Yeokdaegeum Yeongji Seolgyesa,The Greatest Estate Developer,역대급 영지 설계사,MANGA,48794,89,2021-08-05,,RELEASING,0.0,0.0
140475,Kaoru Hana wa Rin to Saku,The Fragrant Flower Blooms With Dignity,薫る花は凛と咲く,MANGA,64145,88,2021-10-21,,RELEASING,0.0,0.0
140495,Tamon-kun Ima Docchi!?,Tamon’s B-Side,多聞くん今どっち!?,MANGA,4880,77,2021-10-20,,RELEASING,0.0,0.0
140951,Killer-ga Sarange Ppajyeosseul Ttae,Killer Crush,킬러가 사랑에 빠졌을 때,MANGA,3388,78,2021-09-02,2024-08-31,FINISHED,77.0,0.0
141013,Nampyeoneul Nae Pyeoneuro Mandeuneun Bangbeop,How to Win My Husband Over,남편을 내 편으로 만드는 방법,MANGA,16552,81,2021-10-21,,RELEASING,0.0,0.0
141124,Jibun no Karada wo Yurusu made,Until I Love Myself: The Journey of a Nonbinary Manga Artist,女の体をゆるすまで,MANGA,1760,76,2020-08-27,2021-06-10,FINISHED,20.0,2.0
141560,Fake Fact Lips,Fake Fact Lips,フェイクファクトリップス,MANGA,2238,77,2020-04-24,2021-03-24,FINISHED,7.0,1.0
141756,"Qing Qifu Wo Ba, Eyi Xiaojie!","Please Bully Me, Miss Villainess!",请欺负我吧，恶役小姐！,MANGA,8276,80,2021-09-26,,RELEASING,0.0,0.0
142201,Toutou Cang Bu Zhu,My Secret Crush,偷偷藏不住,MANGA,2826,78,2021-07-15,,RELEASING,0.0,0.0
142254,Amuteun Ropan Matseumnida,Another Typical Fantasy Romance,아무튼 로판 맞습니다,MANGA,5208,77,2021-11-23,,RELEASING,0.0,0.0
142287,Wo! Tian Mìng Da Fanpai,I Am The Fated Villain,我！天命大反派,MANGA,13018,77,2021-11-08,,RELEASING,0.0,0.0
142320,Tsukuritai Onna to Tabetai Onna,"She Loves to Cook, and She Loves to Eat",作りたい女と食べたい女,MANGA,5896,81,2021-01-08,,RELEASING,0.0,0.0
142568,Takopii no Genzai,Takopi's Original Sin,タコピーの原罪,MANGA,26660,77,2021-12-10,2022-03-25,FINISHED,16.0,2.0
142894,Siwoldeuga Naege Jipchakanda,My In-Laws are Obsessed with Me,시월드가 내게 집착한다,MANGA,10873,79,2021-11-27,,RELEASING,0.0,0.0
142989,Mushoku Tensei: Isekai Ittara Honki Dasu - Shitsui no Majutsushi-hen,Not Recorded,無職転生 ～異世界行ったら本気だす～ 失意の魔術師編,MANGA,5435,79,2021-12-20,,RELEASING,0.0,0.0
143003,Naje Tteuneun Byeol,Daytime Star,낮에 뜨는 별,MANGA,8931,82,2021-06-25,2023-01-06,FINISHED,77.0,0.0
143031,Aishiteru Game wo Owarasetai,I Want to End This Love Game,愛してるゲームを終わらせたい,MANGA,15024,78,2021-12-24,,RELEASING,0.0,0.0
143079,Kimi no Yoru ni Fureru,Touch Within the Abyss,君の夜に触れる,MANGA,5713,83,2021-08-20,2022-08-19,FINISHED,6.0,1.0
143099,Yeongwonhan Neoui Geojinmal,Your Eternal Lies,영원한 너의 거짓말,MANGA,6467,81,2021-12-15,2023-09-26,FINISHED,80.0,0.0
143216,"Haru Tsuzuru, Sakura Saku Kono Heya de",Not Recorded,春綴る、桜咲くこの部屋で,MANGA,2070,78,2021-07-14,2022-09-14,FINISHED,15.0,2.0
143516,Exorcist wo Otosenai,Make the Exorcist Fall in Love,エクソシストを堕とせない,MANGA,11850,79,2021-12-15,,RELEASING,0.0,0.0
143550,Shima-chan-chi no Tsugai Jijou,How My Daddies Became Mates,しまちゃん家の番事情,MANGA,2098,79,2021-05-20,2022-10-01,FINISHED,14.0,2.0
143701,Kizumonogatari,Kizumonogatari: Wound Tale,傷物語,NOVEL,4708,88,2008-05-07,2008-05-07,FINISHED,18.0,1.0
143703,Nisemonogatari,Nisemonogatari: Fake Tale,偽物語,NOVEL,2779,79,2008-09-01,2009-06-10,FINISHED,35.0,2.0
143704,Nekomonogatari: Kuro,Nekomonogatari: Cat Tale (Black),猫物語（黒）,NOVEL,2577,79,2010-07-28,2010-07-28,FINISHED,13.0,1.0
143719,"Mikadono Sanshimai wa Angai, Choroi.",Dealing with Mikadono Sisters Is a Breeze,帝乃三姉妹は案外、チョロい。,MANGA,9900,77,2021-12-22,,RELEASING,0.0,0.0
143720,Kabukimonogatari,Kabukimonogatari: Dandy Tale,傾物語,NOVEL,2175,81,2010-12-24,2010-12-24,FINISHED,30.0,1.0
143721,Hanamonogatari,Hanamonogatari: Flower Tale,花物語,NOVEL,2070,80,2011-03-29,2011-03-29,FINISHED,32.0,1.0
143722,Otorimonogatari,Otorimonogatari: Decoy Tale,囮物語,NOVEL,2135,84,2011-06-29,2011-06-29,FINISHED,24.0,1.0
143724,Onimonogatari,Onimonogatari: Demon Tale,鬼物語,NOVEL,1950,79,2011-09-28,2011-09-28,FINISHED,33.0,1.0
143726,Koimonogatari,Koimonogatari: Love Tale,恋物語,NOVEL,2351,88,2011-12-20,2011-12-20,FINISHED,39.0,1.0
143747,Owarimonogatari,Owarimonogatari: End Tale,終物語,NOVEL,2131,87,2013-10-21,2014-04-01,FINISHED,117.0,3.0
143749,Zoku Owarimonogatari,Zoku Owarimonogatari: End Tale (Cont.),続終物語,NOVEL,1660,82,2014-09-17,2014-09-17,FINISHED,33.0,1.0
143762,Wazamonogatari,Not Recorded,業物語,NOVEL,1475,79,2016-01-13,2016-01-13,FINISHED,49.0,1.0
143763,Nademonogatari,Not Recorded,撫物語,NOVEL,1555,83,2016-07-27,2016-07-27,FINISHED,31.0,1.0
143764,Musubimonogatari,Not Recorded,結物語,NOVEL,1391,80,2017-01-12,2017-01-12,FINISHED,31.0,1.0
143838,Kubishime Romanticist: Ningen Shikkaku - Zerozaki Hitoshiki,Strangulation: Kubishime Romanticist,クビシメロマンチスト　人間失格・零崎人識,NOVEL,3098,87,2002-05-08,2002-05-08,FINISHED,9.0,1.0
143840,Psycho Logical,Not Recorded,サイコロジカル,NOVEL,1919,80,2002-11-07,2002-11-07,FINISHED,11.0,2.0
143841,Hitokui Magical: Satsuriku Kijutsu no Niounomiya Kyoudai,Not Recorded,ヒトクイマジカル　殺戮奇術の匂宮兄妹 ,NOVEL,1897,86,2003-06-05,2003-06-05,FINISHED,11.0,1.0
143842,Nekosogi Radical,Not Recorded,ネコソギラジカル,NOVEL,1754,84,2005-02-08,2005-11-08,FINISHED,24.0,3.0
144006,Naega Jukgiro Gyeolsimhan Geoseun,My Reason To Die,내가 죽기로 결심한 것은,MANGA,7529,76,2021-12-07,2023-09-12,FINISHED,100.0,7.0
144599,Koudo ni Hattatsu Shita Igaku wa Mahou to Kubetsu ga Tsukanai,THE ISEKAI DOCTOR: Any sufficiently advanced medical science is indistinguishable from magic.,高度に発達した医学は魔法と区別がつかない,MANGA,5022,77,2021-12-22,,RELEASING,0.0,0.0
144866,Akane-banashi,Akane-banashi,あかね噺,MANGA,21826,81,2022-02-14,,RELEASING,0.0,0.0
144944,Hana Monogatari,Not Recorded,はなものがたり,MANGA,2585,77,2022-03-04,2023-07-19,FINISHED,16.0,3.0
144946,Gachiakuta,Gachiakuta,ガチアクタ,MANGA,50576,80,2022-02-16,,RELEASING,0.0,0.0
144957,Myeolmang Ihuui Segye,The World After the Fall,멸망 이후의 세계,MANGA,37403,77,2022-02-07,,RELEASING,0.0,0.0
145157,Seishun Buta Yarou wa Petit Devil Kouhai no Yume wo Minai,Rascal Does Not Dream of Petite Devil Kohai,青春ブタ野郎はプチデビル後輩の夢を見ない,NOVEL,1763,80,2014-08-09,2014-08-09,FINISHED,6.0,1.0
145159,Seishun Buta Yarou wa Logical Witch no Yume wo Minai,Rascal Does Not Dream of Logical Witch,青春ブタ野郎はロジカルウィッチの夢を見ない,NOVEL,1607,80,2015-01-10,2015-01-10,FINISHED,5.0,1.0
145160,Seishun Buta Yarou wa Siscon Idol no Yume wo Minai,Rascal Does Not Dream of Siscon Idol,青春ブタ野郎はシスコンアイドルの夢を見ない,NOVEL,1455,77,2015-05-09,2015-05-09,FINISHED,5.0,1.0
145162,Seishun Buta Yarou wa Orusuban Imouto no Yume wo Minai,Rascal Does Not Dream of a Sister Home Alone,青春ブタ野郎はおるすばん妹の夢を見ない,NOVEL,1414,82,2015-09-10,2015-09-10,FINISHED,6.0,1.0
145163,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Rascal Does Not Dream of a Dreaming Girl,青春ブタ野郎はゆめみる少女の夢を見ない,NOVEL,1395,84,2016-06-10,2016-06-10,FINISHED,5.0,1.0
145164,Seishun Buta Yarou wa Hatsukoi Shoujo no Yume wo Minai,Rascal Does Not Dream of His First Love,青春ブタ野郎はハツコイ少女の夢を見ない,NOVEL,1330,83,2016-10-08,2016-10-08,FINISHED,4.0,1.0
145165,Seishun Buta Yarou wa Odekake Sister no Yume wo Minai,Rascal Does Not Dream of a Sister Venturing Out,青春ブタ野郎はおでかけシスターの夢を見ない,NOVEL,1253,78,2018-04-10,2018-04-10,FINISHED,4.0,1.0
145166,Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai,Rascal Does Not Dream of a Knapsack Kid ,青春ブタ野郎はランドセルガールの夢を見ない,NOVEL,1269,81,2018-10-10,2018-10-10,FINISHED,5.0,1.0
145168,Seishun Buta Yarou wa Nightingale no Yume wo Minai,Rascal Does Not Dream of a Nightingale,青春ブタ野郎はナイチンゲールの夢を見ない,NOVEL,1049,77,2020-12-10,2020-12-10,FINISHED,5.0,1.0
145268,Itou Junji Kessakushuu,Junji Ito Story Collection,伊藤潤二傑作集,MANGA,4144,80,2011-01-01,2013-08-01,FINISHED,119.0,11.0
145531,Usuzumi no Hate,The Color of the End: Mission in the Apocalypse,ウスズミの果て,MANGA,9190,78,2022-03-15,,RELEASING,0.0,0.0
145592,Suzumiya Haruhi no Shoushitsu,The Disappearance of Haruhi Suzumiya,涼宮ハルヒの消失,NOVEL,975,81,2004-07-31,2004-07-31,FINISHED,8.0,1.0
145598,Suzumiya Haruhi no Kyougaku,The Surprise of Haruhi Suzumiya,涼宮ハルヒの驚愕,NOVEL,658,77,2011-05-25,2011-05-25,FINISHED,8.0,2.0
146030,Konjiki no Gash!! II,Not Recorded,金色のガッシュ!! II,MANGA,2731,78,2022-03-14,,RELEASING,0.0,0.0
146139,Eojjeodaboni Cheonsaengyeonbun,Maybe Meant to Be,어쩌다보니 천생연분,MANGA,23503,79,2022-02-10,2025-10-09,FINISHED,132.0,0.0
146203,Blue Lock: EPISODE Nagi,BLUE LOCK -EPISODE NAGI-,ブルーロック-EPISODE 凪-,MANGA,8465,78,2022-06-09,2025-07-09,FINISHED,36.0,8.0
146238,"Shi ni Modori no Mahou Gakkou Seikatsu wo, Moto Koibito to Prologue kara (※Tadashi Koukando wa Zero)",Re-Living My Life with a Boyfriend Who Doesn't Remember Me,死に戻りの魔法学校生活を、元恋人とプロローグから（※ただし好感度はゼロ）,MANGA,3138,81,2022-01-30,,RELEASING,0.0,0.0
146314,Kimi no Yokogao wo Miteita,"I See Your Face, Turned Away",きみの横顔を見ていた,MANGA,4348,79,2022-04-13,,RELEASING,0.0,0.0
146393,Pizza Baedalbuwa Gold Palace,The Pizza Delivery Man and the Gold Palace,피자배달부와 골드팰리스,MANGA,3660,78,2022-02-28,,RELEASING,0.0,0.0
146656,Haehu,Reunion,해후,MANGA,1618,81,2022-03-18,2025-04-27,FINISHED,80.0,0.0
146746,Umineko no Naku Koro ni Episode 4: Alliance of the Golden Witch,Not Recorded,うみねこのなく頃に - Episode 4: Alliance of the Golden Witch,NOVEL,399,79,2010-07-02,2010-08-03,FINISHED,0.0,2.0
146747,Umineko no Naku Koro ni Chiru Episode 7: Requiem of the Golden Witch,Not Recorded,うみねこのなく頃に散 - Episode 7: Requiem of the Golden Witch,NOVEL,382,81,2015-06-03,2018-09-02,FINISHED,0.0,2.0
146748,Umineko no Naku Koro ni Chiru Episode 6: Dawn of the Golden Witch,Not Recorded,うみねこのなく頃に散 - Episode 6: Dawn of the Golden Witch,NOVEL,387,78,2014-03-04,2014-06-03,FINISHED,0.0,2.0
146749,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch,Not Recorded,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,NOVEL,397,83,2018-09-30,2018-09-30,FINISHED,0.0,1.0
146983,Sayonara Eri,"Goodbye, Eri",さよなら絵梨,ONE_SHOT,72038,85,2022-04-11,2022-04-11,FINISHED,1.0,1.0
147149,Super no Ura de Yani Suu Futari,Smoking Behind the Supermarket with You,スーパーの裏でヤニ吸うふたり,MANGA,31845,80,2022-03-09,,RELEASING,0.0,0.0
147468,Sukeban to Tenkousei,The Delinquent and the Transfer Student,スケバンと転校生,MANGA,4473,77,2020-08-01,2024-10-11,FINISHED,22.0,3.0
147567,Hugung Scandal,The Crown Princess Scandal,후궁 스캔들,MANGA,1646,77,2021-10-29,2023-12-16,FINISHED,89.0,0.0
147586,Binguijareul Wihan Teukye,The Perks of Being an S-Class Heroine,빙의자를 위한 특혜,MANGA,8642,78,2022-03-31,,RELEASING,0.0,0.0
147587,Gyeolhon Jangsa,Marriage of Convenience,결혼 장사,MANGA,10031,78,2022-04-11,2024-09-17,FINISHED,141.0,0.0
147972,Haikyuu!!: Tokubetsu Bangai-hen - Matsuri Futatabi,Haikyu!!: Special One-Shot - A Party Reignited,ハイキュー！！特別番外編 祭り再び,ONE_SHOT,3786,81,2022-04-25,2022-04-25,FINISHED,1.0,0.0
147997,Seihantai na Kimi to Boku,You and I are Polar Opposites,正反対な君と僕,MANGA,13735,78,2022-05-02,2024-11-25,FINISHED,68.0,8.0
148082,Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta,I Made Friends with the Second Prettiest Girl in My Class,クラスで２番目に可愛い女の子と友だちになった,MANGA,8176,78,2022-07-27,,RELEASING,0.0,0.0
148305,Akuyaku Reijou no Naka no Hito: Danzai Sareta Tenseisha no Tame Usotsuki Heroine ni Fukushuu Itashimasu,Not Recorded,悪役令嬢の中の人〜断罪された転生者のため嘘つきヒロインに復讐いたします〜,MANGA,8192,82,2021-11-19,2025-05-29,FINISHED,36.0,6.0
149332,Geomsulmyeongga Mangnaeadeul,The Swordmaster's Son,검술명가 막내아들,MANGA,35596,79,2022-04-30,,RELEASING,0.0,0.0
149544,Ki ni Natteru Hito ga Otoko Janakatta,The Guy She Was Interested In Wasn't a Guy at All,気になってる人が男じゃなかった,MANGA,41209,83,2022-04-10,,RELEASING,0.0,0.0
149756,Gajja Dongmaeng,Our Secret Alliance,가짜 동맹,MANGA,6479,79,2022-01-18,2023-06-27,FINISHED,75.0,5.0
150170,Ending Maker,Ending Maker,엔딩메이커,MANGA,10893,77,2022-05-29,,RELEASING,0.0,0.0
150378,Gokurakugai,Gokurakugai,極楽街,MANGA,36302,76,2022-07-04,,RELEASING,0.0,0.0
150440,Ruri Dragon,RuriDragon,ルリドラゴン,MANGA,28611,77,2022-06-13,,RELEASING,0.0,0.0
150836,Academy Wijangchwieopdanghaetda,The Academy's Undercover Professor,아카데미에 위장취업당했다,MANGA,18549,77,2022-06-04,,RELEASING,0.0,0.0
151512,Bireomeogeul Hwansaeng,My Blasted Reincarnated Life,빌어먹을 환생,MANGA,30102,78,2022-06-22,,RELEASING,0.0,0.0
151808,Lycoris Recoil,Lycoris Recoil,リコリス・リコイル,MANGA,3819,77,2022-09-05,,RELEASING,0.0,0.0
151909,Mietemasu yo! Aizawa-san,Not Recorded,見えてますよ! 愛沢さん,MANGA,3966,77,2022-07-01,,RELEASING,0.0,0.0
152128,Soseol Sok Extra,The Novel's Extra,소설 속 엑스트라,MANGA,23620,77,2022-06-30,,RELEASING,0.0,0.0
153007,Sensou Kyoushitsu,The Bugle Call: Song of War,戦奏教室,MANGA,7441,82,2022-06-03,,RELEASING,0.0,0.0
153432,Sasinpyowol,The Reaper,사신표월,MANGA,18652,78,2022-07-15,,RELEASING,0.0,0.0
153513,Defense Game Pokguni Doeeotda,Tyrant of the Tower Defense Game,디펜스 게임의 폭군이 되었다,MANGA,13012,78,2022-08-05,,RELEASING,0.0,0.0
153726,Smyrna & Capri,Smyrna and Capri,스미르나 & 카프리,MANGA,2377,80,2022-08-10,2024-01-31,FINISHED,70.0,0.0
154159,Zhe Ge Hun Fanzheng Ye Yao Wandan,The Broken Ring: This Marriage Will Fail Anyway,这个婚反正也要完蛋,MANGA,8719,78,2022-06-30,,RELEASING,0.0,0.0
154258,"Dingji Qiyun, Qiaoqiao Xiulian Qian Nian","Lucky Me: I Secretly Cultivated for 1,000 Years",顶级气运，悄悄修炼千年,MANGA,7836,79,2022-08-05,,RELEASING,0.0,0.0
154349,Youchien WARS,Kindergarten Wars,幼稚園WARS,MANGA,13548,77,2022-09-15,,RELEASING,0.0,0.0
154361,Debut Mot Hamyeon Jungneun Byeong Geollim,Debut or Die!,데뷔 못 하면 죽는 병 걸림,MANGA,4530,79,2022-08-01,,RELEASING,0.0,0.0
154474,Cheol-Su-reul Guhasio,Cheolsu Saves the World,철수를 구하시오,MANGA,3238,78,2022-03-03,2023-05-03,FINISHED,69.0,0.0
155108,Kemutai Hanashi,Not Recorded,煙たい話,MANGA,1346,78,2021-11-01,,RELEASING,0.0,0.0
155465,Merry Marbling,Merry Marbling,메리 마블링,MANGA,2148,78,2022-08-10,2025-09-09,FINISHED,129.0,0.0
155471,Naneun Amy-reul Saranghae,I Love Amy,나는 에이미를 사랑해,MANGA,8042,81,2022-01-26,2023-06-07,FINISHED,56.0,4.0
155485,Dungeon Gyeonmullok,Dungeon Odyssey,던전 견문록,MANGA,14582,78,2022-09-26,,RELEASING,0.0,0.0
155583,Toumei na Ai no Utsuwa,The Vessel of a Transparent Love,透明な愛のうつわ,MANGA,1156,77,2020-10-24,2022-02-25,FINISHED,7.0,1.0
155713,"Bungou Stray Dogs: Dazai, Chuuya, Juugosai","Bungo Stray Dogs: Dazai, Chuuya, Age Fifteen",文豪ストレイドッグス 太宰、中也、十五歳,MANGA,1286,79,2022-09-26,2024-08-26,FINISHED,23.0,4.0
156031,Museru Kurai no Ai wo Ageru,Choking on Love,むせるくらいの愛をあげる,MANGA,10531,78,2022-10-24,,RELEASING,0.0,0.0
156303,Telework Yotabanashi,Home Office Romance,テレワァク与太話,MANGA,12224,80,2022-11-02,2023-04-13,FINISHED,20.0,1.0
156723,Kono Te wo Hanasanai de,Never Let Go,この手を離さないで,MANGA,903,78,2021-05-18,2024-08-16,FINISHED,19.0,3.0
158108,Tsumetakute Yawaraka,Pink Candy Kiss,冷たくて 柔らか,MANGA,3966,78,2022-11-28,,RELEASING,0.0,0.0
158672,Tenmaku no Jaadugar,A Witch's Life in Mongol,天幕のジャードゥーガル,MANGA,2035,77,2021-09-25,,RELEASING,0.0,0.0
158706,Angnyeoraseo Pyeonhago Joeundeyo?,The Perks of Being a Villainess,악녀라서 편하고 좋은데요?,MANGA,9434,78,2022-11-30,,RELEASING,0.0,0.0
159009,Sylph no Hanahime,The Flower Princess of Sylph,シルフの花姫,MANGA,1969,77,2022-12-20,2024-04-23,CANCELLED,19.0,3.0
159142,Hotaru no Yomeiri,Firefly Wedding,ホタルの嫁入り,MANGA,14437,79,2023-01-01,,RELEASING,79.0,0.0
159212,"Tsuihou Sareru Tabi ni Sukiru wo te ni Ireta Ore ga, 100 no Isekai de 2-shuume Musou",Not Recorded,追放されるたびにスキルを手に入れた俺が、100の異世界で2周目無双,MANGA,9005,81,2022-07-26,,RELEASING,0.0,0.0
159436,Eommaga Gyeyakgyeolhon Haetda,Mother's Contract Marriage,엄마가 계약결혼 했다,MANGA,5695,78,2022-12-23,,RELEASING,0.0,0.0
159441,Pick Me Up!,Pick Me Up,픽 미 업!,MANGA,32912,83,2022-12-28,,RELEASING,0.0,0.0
159925,Kono Koi wo Hoshi ni wa Negawanai,Not Recorded,この恋を星には願わない,MANGA,3585,79,2023-02-10,,RELEASING,25.0,5.0
159930,Muhanui Mabeopsa,The Infinite Mage,무한의 마법사,MANGA,30567,79,2022-12-30,,RELEASING,0.0,0.0
159977,"Shuuniichido Classmate wo Kau Hanashi: Futari no Jikan, Iiwake no Gosen Yen",Not Recorded,週に一度クラスメイトを買う話 ～ふたりの時間、言い訳の五千円～,NOVEL,1887,79,2023-02-17,,RELEASING,0.0,0.0
160454,Baeuroseo Salgetda,To Be an Actor,배우로서 살겠다,MANGA,4266,77,2022-09-30,2025-09-09,FINISHED,140.0,0.0
160455,Boku no Papa to Papa no Hanashi,All About My Two Dads,ぼくのパパとパパの話,MANGA,1331,82,2022-06-02,,RELEASING,0.0,0.0
160651,Futarijime Romantic,Not Recorded,ふたりじめロマンチック,MANGA,4750,79,2023-01-24,2024-02-24,FINISHED,13.0,3.0
161477,Zenbu Kowashite Jigoku de Aishite,Not Recorded,ぜんぶ壊して地獄で愛して,MANGA,5867,76,2023-02-17,,RELEASING,0.0,0.0
161929,40 made ni Shitai 10 no Koto,10 Things I Want to Do Before I Turn 40,40までにしたい10のこと,MANGA,1727,77,2022-06-23,,RELEASING,0.0,0.0
163002,Chameleon wa Tenohira ni Koi wo Suru.,Love in the Palm of His Hand,カメレオンはてのひらに恋をする。,MANGA,1447,80,2023-01-01,,RELEASING,0.0,0.0
163400,Bocchi the Rock! Gaiden: Hiroi Kikuri no Fukazake Nikki,Bocchi the Rock! Side Story: Kikuri Hiroi's Heavy-Drinking Diary,ぼっち・ざ・ろっく！外伝　廣井きくりの深酒日記,MANGA,3748,77,2023-07-09,,RELEASING,0.0,0.0
163408,Muse On Yumyeong,Muse on Fame,뮤즈 온 유명,MANGA,2561,77,2022-10-19,2024-08-07,FINISHED,96.0,0.0
163434,Kimi to Nara Koi wo Shite Mite mo,"If It's You, I Might Try Falling in Love",君となら恋をしてみても,MANGA,1625,77,2021-04-30,,RELEASING,0.0,0.0
163824,Cheolhyeolgeomga Sanyanggaeui Hoegwi,Revenge of the Baskerville Bloodhound,철혈검가 사냥개의 회귀,MANGA,35090,80,2023-04-14,,RELEASING,0.0,0.0
163923,Isshou Senkin,ST✰R: Strike it Rich ,一勝千金,MANGA,8435,77,2023-05-01,,RELEASING,0.0,0.0
164263,Koiseyo Mayakashi Tenshi-domo,"Fall in Love, You False Angels",恋せよまやかし天使ども,MANGA,6846,78,2023-04-24,,RELEASING,0.0,0.0
164581,Koi yori Aoku,Not Recorded,恋より青く,MANGA,4303,79,2023-04-28,,RELEASING,0.0,0.0
164599,Heunhan Binguimurin Jul Aratda,Not Your Typical Reincarnation Story,흔한 빙의물인 줄 알았다,MANGA,8097,77,2023-04-04,2025-08-26,FINISHED,115.0,0.0
164857,Game Sok Babarian-euro Saranamgi,Surviving the Game as a Barbarian,게임 속 바바리안으로 살아남기,MANGA,14448,78,2023-04-19,,RELEASING,0.0,0.0
165131,Mushoku Tensei: Dasoku-hen,Mushoku Tensei: Redundant Reincarnation,無職転生 ～蛇足編～,NOVEL,2370,83,2023-06-23,,RELEASING,0.0,0.0
165485,NARUTO Gaiden: Uzu no Naka no Tsumujikaze,Naruto: The Whorl Within the Spiral,NARUTO-ナルト-外伝 ～渦の中のつむじ風～,ONE_SHOT,6989,79,2023-07-17,2023-07-17,FINISHED,1.0,0.0
165673,Nerd Project,Nerd Project,Nerd Project,MANGA,3087,79,2023-05-05,,RELEASING,0.0,0.0
165751,Daraku Kazokuron,Dysfunctional Family Theory,堕落家族論,MANGA,2514,78,2022-07-29,2024-05-29,FINISHED,13.0,2.0
165881,Ikusamonogatari,Not Recorded,戦物語,NOVEL,855,81,2023-05-17,2023-05-17,FINISHED,25.0,1.0
166352,Ignat no Hanayome,Bride of Ignat,イグナートの花嫁,MANGA,2247,79,2023-06-16,,RELEASING,0.0,0.0
166658,Nahonja Tabeseo Nongsa,The Top Dungeon Farmer,나혼자 탑에서 농사,MANGA,8755,78,2023-04-20,,RELEASING,0.0,0.0
167422,Mairimashita! Iruma-kun if: Episode of Ma-fia,Welcome to Demon School! Iruma-kun: IruMafia Edition,魔入りました！入間くん if Episode of 魔フィア,MANGA,2589,81,2023-09-12,,RELEASING,0.0,0.0
167886,Iutjim Guild-won,Virtual Strangers,이웃집 길드원,MANGA,4395,79,2023-06-13,,RELEASING,0.0,0.0
168002,Kami no Fune de Nemuru,Sleeping on Paper Boats,紙の舟で眠る,MANGA,2097,79,2023-05-19,2023-11-10,FINISHED,9.0,2.0
168264,Chiguhagu na Kiss,Clumsy Kiss,ちぐはぐなキス,MANGA,1384,78,2023-01-25,2024-03-25,FINISHED,8.0,1.0
168509,Hae Tteuneun Jip,Our Sunny Days,해 뜨는 집,MANGA,2619,83,2023-08-16,,RELEASING,0.0,0.0
168656,Geujeo Yeomyeongilppun,The Dawn to Come,그저 여명일뿐,MANGA,6920,80,2023-08-21,2025-05-11,FINISHED,69.0,0.0
168727,Kimi to Uchuu wo Aruku Tame ni,Spacewalking With You,君と宇宙を歩くために,MANGA,2267,80,2023-06-26,,RELEASING,0.0,0.0
168843,Xiao Mogu,Little Mushroom,小蘑菇,MANGA,2355,83,2023-08-17,,RELEASING,0.0,0.0
168984,Phantom Busters,Phantom Busters,ファントムバスターズ,MANGA,5645,79,2023-08-04,,RELEASING,0.0,0.0
169008,Moksaekjeonsang: Mongri,Under the Greenlight: In Dreams,녹색전상 : 몽리,MANGA,2003,78,2023-09-04,2024-11-14,FINISHED,41.0,0.0
169272,Mayonaka Heart Tune,Tune In to the Midnight Heart,真夜中ハートチューン,MANGA,11507,82,2023-09-20,,RELEASING,0.0,0.0
169355,Kagurabachi,Kagurabachi,カグラバチ,MANGA,53339,77,2023-09-18,,RELEASING,0.0,0.0
169386,"Nagahama To Be, or Not To Be","Nagahama to Be, or Not to Be","長浜To Be, or Not To Be",MANGA,1797,78,2023-01-30,,RELEASING,0.0,0.0
